Date,Agric,Food,Soda,Beer,Smoke,Toys,Fun,Books,Hshld,Clths,Hlth,MedEq,Drugs,Chems,Rubbr,Txtls,BldMt,Cnstr,Steel,FabPr,Mach,ElcEq,Autos,Aero,Ships,Guns,Gold,Mines,Coal,Oil,Util,Telcm,PerSv,BusSv,Hardw,Softw,Chips,LabEq,Paper,Boxes,Trans,Whlsl,Rtail,Meals,Banks,Insur,RlEst,Fin,Other,Rf,Rm
200608,10.04,2.55,-3.42,2.25,4.31,3.44,2.27,2.84,6.6,3.91,5.4,1.12,2.26,3.9,4.68,1.4,2.49,1.29,-2.47,-0.8,-0.72,1.33,3.2,-0.93,1.16,3.34,1.29,3.07,-10.43,-2.98,2.32,2.11,-1.14,2.81,12.18,5.33,8.07,3.74,2.28,3.96,-0.8,1.58,2.35,2.95,0.86,3.74,-6.27,0.38,3.79,0.4477,2.504146
200609,-1.27,1.35,-1.21,-0.13,-6.39,5.1,4.99,0.95,1.85,9.01,-1.79,-0.12,2.37,2.5,4,1.62,0.89,-3.48,0.01,-5.47,0.28,3.52,3.29,3.61,4.41,4.28,-15.71,-1.62,-15.05,-3.45,-2.11,3.4,2.46,2.28,4.11,4.88,2.24,0.94,2.04,2.46,3.84,1.37,6.32,7.06,2.96,2.03,-0.35,9.47,3.87,0.4418,1.942518
200610,-4.51,1.12,-5.85,0.43,5.42,12.78,8.25,6.27,3.21,7.97,-4.23,3.7,1.76,5.77,5.98,0.51,4.11,5.83,11.01,19.51,2.75,5.15,3.91,3.24,1.67,0.84,5.98,9.93,14.51,5.01,5.34,5.29,-0.87,4.84,4.74,7.23,-0.85,6.63,4.89,5.48,6.18,4.97,3.18,7.72,1.36,0.86,6.54,6.41,0.84,0.3932,3.715301
200611,7.96,0.52,-0.29,-0.47,3.42,0.88,4.98,1.63,0.51,4.53,3.17,2.1,-0.59,2.82,3.97,3.36,4.66,7.63,8.73,-2.27,4.35,1.73,0.99,4.31,4.96,4.03,4.41,8.74,5.84,8.62,2.99,0.79,4.13,2.14,7.63,2.2,1.55,1.16,2.3,5.68,2.4,2.13,-2.22,1.66,0,2.44,3.51,1.58,0.96,0.4312,2.373648
200612,7.09,0.67,2.53,2.43,3.01,-1.22,4.96,1.94,1.24,0.19,2.87,2.45,-0.62,1.08,1.61,-1.65,2.25,-2.31,-2.71,0.36,0.08,-0.48,1.46,0.29,-1.47,1.33,-3.46,-2.48,-12.66,-1.77,0.67,4.29,0.73,1.66,-0.58,-0.72,-2.81,1.86,0.77,3.23,-2.32,-0.37,1.77,2.16,4.26,3.49,2.34,3.11,4.9,0.4088,1.085692
200701,4.16,0.15,3.09,1.65,1.29,1.61,6.43,-1.16,2.14,2.84,0.97,5.52,3.24,3.74,-0.76,7.97,4.86,1.05,9.71,-2.63,1.38,3.6,6.08,3.99,4.9,5.42,-1.15,11.12,1.53,-1.31,0.4,2.79,7.22,2.26,0.75,3.5,1.46,1.65,0.77,6.3,3.59,4,3.97,1.07,-0.2,-0.87,11.48,4.1,-2.35,0.441,1.93868
200702,-2.36,-1.19,-3.38,-2.64,-3.51,2.64,-5.23,-0.08,-1.4,1.79,2.94,-2.51,-3.28,2.13,1.6,4.96,1.94,-3.42,2.72,-2.57,2.66,-1.62,0.85,-1.63,-1.4,0.73,0.78,9.73,1.95,-2.23,4.19,-2.64,-0.85,-0.47,-3.59,-4.3,0.69,-0.65,1.34,2.32,-0.8,0.02,-0.34,-1.57,-2.79,0.16,1.99,-6.22,-2.74,0.3807,-1.4006
200703,4.48,2.38,4.46,2.48,4.87,0.43,-0.12,-2.17,-0.87,0.71,-0.72,0.89,-0.43,2.05,2.52,-3.55,-4.1,-4.5,6.11,-0.18,2.61,-0.41,2.49,0.55,0.18,0.07,-5.6,5.11,2.42,6,4.3,2.33,-0.88,0.24,1.2,1.46,-0.99,2.67,1.03,2.6,-0.09,2.75,0.34,1.17,-1.16,0.52,1.48,0.65,1.16,0.4365,1.295354
200704,6.35,3.79,5.16,4.85,2.78,9.3,0.92,2.01,3.6,1.72,3.19,3.87,7.79,1.83,3.35,8.45,3.7,4.27,3.38,5.4,6.62,6.13,5.83,6.82,3.77,-0.38,-0.77,7.58,14.38,4.98,3.94,1.94,3.52,4.3,5,3.96,6.18,2.69,4.98,8.57,2.84,1.41,2.13,2.43,2.89,3.81,3.15,5.92,3.82,0.4529,3.983381
200705,3.81,0.45,4.98,3.41,2.62,-0.3,1.81,6.67,-1.03,4.88,2.38,1.06,1.04,5.04,1.67,9.59,5.71,8.27,10.59,11.34,5.74,7.43,3.98,6.8,2.73,3.04,-3.33,9.35,13.29,6.89,1.19,7.13,6.16,6.07,6.26,3.56,2.22,3.26,4.05,5.13,4.62,3.03,1.99,3.8,2.22,3.61,5.1,3.72,2.7,0.4487,3.895335
200706,7.04,-0.29,0.32,-2.06,-0.06,-5,-1.46,-3.02,-3.14,-0.3,-0.87,-1.46,-4.01,1.93,-4.81,0.15,-2.51,-7.58,-3.46,5.49,1.53,-1.35,5.14,-1.52,-2.97,-2.97,-3.01,2.49,-8.55,1.12,-4.79,-1.72,2.09,-1.53,1.56,-1.13,2.86,1.43,-0.88,-0.48,-1.79,-1.68,-1.74,-4.09,-3.7,-3.14,-6.79,-3.75,1.68,0.3801,-1.4747
200707,-3.8,-4.75,-1.94,-1.17,-5.12,-7.08,-1.1,-8.05,-0.3,-4.59,-5.8,-1.93,-4.35,-0.71,-6.72,-3.77,-4.43,-7.29,-2.67,-3.78,1.37,-0.03,-7.82,4.07,-0.93,4.37,6.36,6.16,-13.81,-0.77,-3.81,-3.1,-6.8,-4.88,2.7,-2.23,-1.97,-0.18,-2.38,-1.88,-0.98,-4.81,-5.62,-2,-7.37,-7.69,-9.63,-7.93,0.19,0.4037,-3.178957
200708,7.39,1.76,5.38,3.46,4.25,-4.35,4.19,-5.82,2.3,-3.02,-0.09,2.47,2.36,2.43,-1.37,-2.57,-1.11,-3.63,-2.64,-0.96,1.27,1.22,-1.53,-1.25,-1.78,1.26,-0.32,-4.46,-1.05,0.33,2.01,-0.87,0.66,-0.67,5.85,1.85,2.25,1.72,-0.34,0.32,-2.1,1.81,1.13,2.61,2.74,1.95,-4.44,-2.62,0.96,0.5694,1.159279
200709,20.59,2.12,7.85,6.8,0.96,-4.76,11.88,-1.48,5.61,2.32,3.4,4.9,3.23,5.15,2.35,-5.26,-0.23,-2.61,8.56,-3.59,4.8,4.75,6.02,7.52,4.76,8.6,7.57,13.56,13.63,7.7,3.51,2.12,3.42,0.14,4,5.18,3.26,5.36,1.84,0.31,0.12,1.12,-1.93,2.98,0.18,2.79,0,6.3,6.65,0.3905,4.082203
200710,13.56,-2.04,11.28,4.15,4.64,-2.92,0.18,0.35,1.31,-0.89,-1.76,-1.79,2.59,3.37,3.56,5.49,2.63,7.06,2.52,5.25,-1.26,-0.36,0.53,-2.14,6.2,0.51,12.77,9.69,19.18,2.4,6.74,-2.13,8.83,3.24,7.21,11.39,1.19,3.39,0.54,3.13,2.14,2.65,-0.29,4.96,-3.6,-2.05,-0.83,6.53,0.44,0.3145,2.591044
200711,0.91,1.38,-7.52,2.11,6.58,-7.47,-8.48,-7.18,3.54,-7.55,-0.12,-0.72,0.21,-4.64,-6.95,-5.97,-6.81,-11.86,-5.93,-5.19,-2.66,3.78,-13.46,-3.56,-5.37,0.78,-1.28,-13.26,3.92,-4.58,-0.58,-6.56,-7.63,-6.59,-10.68,-7.42,-5.41,-2.86,-6.18,-3.19,-3.7,-7.34,-2.78,-5.11,-8.23,-1.06,-11.83,-8.11,-5.56,0.4658,-4.936184
200712,11.64,-0.23,-1.83,-1.02,-1.98,-4.76,-4.08,-2.52,-1.26,-6.99,-0.7,0.77,-5.37,4.17,-1.78,-6.1,-3.09,2.98,1.12,2.49,3.2,0.56,-2.74,0.91,0.18,-4.84,-1.42,-1.95,13.81,7.45,0.93,-0.38,-6.32,-1.38,0.06,2.73,1.07,-0.11,-0.67,3.8,-3.39,-0.54,-3.12,-4.45,-7.63,0.22,-8.15,-1.15,-2.02,0.2879,-0.4405199
200801,-0.5,-7.76,-13.52,-7.88,-0.3,-4.2,-10.08,-6.89,-8.46,-0.37,-6.69,-3.41,-4.68,-5.7,-4.49,1.24,-3.08,-1.26,-10.97,-10.88,-9.83,-10.84,-4.49,-7.01,-3.4,1.31,9.37,-9.06,-3.17,-9.28,-6.94,-7.81,-1.01,-7.52,-16.99,-10.5,-12.51,-11.43,-4.6,-2,2.46,-4.17,1.73,-6.33,3.95,-6.21,-0.61,-5.73,-4.71,0.5008,-6.221771
200802,2.83,3.09,2.87,1.12,-2.86,-8.02,-5.62,-9.46,0.07,-4.2,-3.61,0.6,-1.11,4.31,-3.91,-1.73,-7.77,-3.62,6.73,8.71,3.18,-1.11,-6.92,-2.36,-2.6,-3.83,-3.54,14.44,8.68,6.75,-3.06,-3.68,-13.29,-1.19,-0.65,-6.59,-3.33,1.46,-4.18,0.96,-3.83,-2.18,-6.14,-0.47,-12.08,-8.03,-5.89,-12.02,-3.84,0.1676,-2.169688
200803,-3.76,2.33,-2,3.75,0.01,3.51,-2.66,-5.85,3.57,3.77,-4.55,-0.96,-1.83,-1.56,2.97,-0.89,3.98,0.67,-0.46,-0.06,-0.39,0.39,-3.93,-4.38,1.2,-3.72,-10.71,-6.45,-7.66,-2.81,0.84,-0.2,-6.72,-2.38,0.4,0.9,0.57,-0.07,-1.06,2.24,3.07,-2.06,2.57,2.96,-1.52,-6.25,0.07,-6.24,7.81,0.243,-1.044434
200804,2.71,3.94,-3.22,-2.71,-9.57,5.57,-1.71,2.06,-3.45,2.38,6.6,1.66,-0.26,9.47,-1.16,7.96,3.86,4,7.37,15.53,9.28,2.48,14.11,8.99,8.77,6.23,-3.85,12.48,21.08,10.36,6.31,4.64,14.02,3.7,7.21,7.3,7.19,3.31,-1.76,4.55,5.65,1.31,5.9,4.69,5.75,3.76,-0.16,8.72,-8.69,0.1126,5.119902
200805,10.92,0.89,-7.91,1.44,10.32,3.92,-1.21,0.3,0.13,3.73,0.12,0.01,2.14,3.33,0.86,-2.24,3.71,4.78,8.51,3.84,5.87,11.27,-3.1,-0.65,3.6,2.93,6.26,4.21,23.56,3.48,3.54,4.86,0.48,2.95,6.32,5.13,5.97,5.87,1.67,5.42,3.61,7.02,0.19,-1.29,-6.12,-1.17,0.71,-3.3,-3.03,0.0221,2.393505
200806,-1.66,-9.52,-13.54,-5.01,-6.61,-10.07,-20.75,-11.68,-7.9,-12.48,-7.8,-1.44,-3.08,-4.6,-12.29,-15.09,-13.79,-9.21,-7.28,1.37,-6.46,-12.18,-22.8,-17.97,-9.24,-9.78,8.73,-2.54,21.14,1.91,-0.52,-10.95,-9.44,-6.83,-10.59,-7.96,-10.3,-4.37,-12.79,-15.59,-10.02,-7.24,-8.18,-10.01,-20.79,-14.44,-15.9,-13.18,-11.4,0.1831,-7.843585
200807,-4.88,6.11,-1.27,2.62,1.92,10.03,-2.19,-4.49,7.78,-3.71,3.75,4.1,7.51,-0.63,5.09,-10.32,-0.48,-2.74,-11.47,2.38,-5.13,-0.32,-3.62,-0.16,7.46,5.07,-7.27,-14.87,-23.03,-15.17,-7.14,-2.95,9.09,0.12,-0.96,-2.71,1.17,2.65,4.42,3.31,5.11,1.29,0.77,1.62,11.07,2.28,-6.3,2.92,2.93,0.172,-1.341312
200808,-3.62,-0.46,7.65,1.19,3.31,-3.84,5.73,3.47,6,8.87,5.31,3.34,1.28,-2.72,7.24,14.34,4.54,3.91,-6.83,-0.82,0.38,-1.47,0.15,3.75,2.83,11.58,-9.6,-4.77,-6.25,0.28,-0.44,3.9,2.51,3.82,4.19,1.59,2.21,0.98,2.79,4.15,1.64,3.18,6.16,3.89,-0.11,1.74,6,-3.03,-0.15,0.1413,1.059709
200809,-12.94,-1.33,0.76,1.87,-5.26,-4.89,-16.42,-13.23,-0.42,-0.48,-6.51,-7.05,-5.69,-18.44,-9.44,-5.44,-7.98,-14.88,-31.03,-18.98,-20.93,-15.63,-10.72,-13.92,-19.57,-6.21,-14.66,-28.46,-37.96,-10.81,-11.97,-12.77,-8.25,-9.99,-15.49,-8.56,-17.44,-11.4,-3.85,-16.73,-9.13,-10.14,-5.2,-4.72,3.12,-12.13,-6.98,-13.65,-8.28,0.2546,-9.817162
200810,-10.99,-9.51,-22.38,-14.68,-5.34,-23.32,-31.52,-25.19,-13.67,-21.61,-19.34,-19.11,-8.77,-20.98,-19.01,-28.33,-31.81,-26.16,-32.91,-24.31,-29.75,-24.7,-36.42,-14.41,-20.97,-21.69,-33.53,-34.75,-29.35,-16.13,-11.11,-16.22,-7.05,-23.95,-17.04,-17.68,-17.36,-23.05,-18.23,-19.56,-12.05,-21.01,-14.56,-12.5,-15.18,-26.78,-37.51,-26.12,-21.46,0.1208,-18.48375
200811,-10.71,-7.34,-14.56,3.8,-10.59,-11.89,-24.02,-10.87,-2.7,-13.63,-13.53,-19.21,-4.85,-16.38,-5.13,-27.63,-2.14,-4.05,-12.14,-14.22,-8.06,-0.47,-6.23,-11.91,-13.53,-8.36,26.17,-4.99,-29.14,1.06,1.23,-2.31,-2.68,-4.22,-9.62,-11.37,-14.32,-8.91,-4.41,-6.78,-8.92,-11.52,-7.59,-6.36,-17.04,-5.72,-28.23,-14.41,-11.26,0.1024,-8.468544
200812,-9.69,2.51,18.02,-1.68,-0.63,12.19,7.94,-3.39,-2.03,3.02,7.38,6.37,6.77,-2.37,-0.3,12.45,1.17,8.36,15.97,-4.55,3.4,5.61,-3.02,7.54,10.6,8.97,21.85,11.2,-4.28,-2.33,-2.06,3.56,3.15,3.13,-1.24,2.82,5.65,-2.57,-8.31,11.92,-2.1,6.59,3.53,11.11,-4.24,12.79,10.25,4.43,-2.09,0.0063,2.223056
200901,7.18,-0.21,-7.42,-7.41,-1.23,-14.36,-12.75,-10.5,-10.84,-11.73,-3.49,2.93,-2.93,-6.56,-14.9,-25.12,-15.92,-11.69,-16.85,-5.76,-10.07,-12.03,-9.96,-4.31,-4.54,-2.85,-2.51,-11.66,2.17,-3.64,-0.82,-9.96,0.01,-7.5,-3.25,-2.68,-3.53,-0.55,-9.93,-9.89,-16.09,-1.4,-8.68,-7.72,-27.23,-14.68,-7.2,-10.17,-19.81,-0.0038,-7.7475
200902,-0.53,-11.03,-3.2,-4.73,-7.82,-14.14,-15.74,-13.19,-11.15,-8.77,-9.99,-12.65,-9.47,-8.24,-20.83,-28.63,-17.17,-12.23,-19.29,-13.92,-13.03,-15.32,-10.16,-18,-21.98,-20.83,4.18,-0.37,-4.96,-12.6,-12.59,-7.05,-11.01,-7.6,-7.46,-2.62,-6.29,-8.64,-14.42,-4.06,-11.41,-8.78,-1.24,-7.48,-14.99,-19.81,-24.68,-3.52,-22.34,0.028,-10.01751
200903,8.88,1.02,14.89,7,6.78,5.28,9.02,8.09,0.62,15.61,1.9,4.42,7.8,16.3,5.88,29.53,10.33,15.07,12.28,4.76,11.85,7.58,12.07,6.6,-3.36,8.23,8.53,19.06,0.25,4.01,2.78,7.63,4.29,9.29,14.08,9.61,13.94,6.8,7.94,6.55,9.03,4.16,11.31,9.06,14.52,10.83,0.87,19.53,11.6,0.0351,8.681294
200904,3.12,3.47,28.49,-1.45,2.12,22.78,39.31,30.74,8.87,21.29,15.66,6.4,-3.1,19.06,31.95,58.93,34.41,14.76,26.25,30.38,19.69,22.88,49.57,15.23,28.37,13.97,-8.46,9.78,15.22,4.22,2.08,10.34,-5.03,11.88,17.45,10.8,12.43,9.56,23.11,12.16,14.18,15.23,9.41,9.13,19.72,13.43,66.02,14.74,21.01,0.0359,10.94825
200905,-2.98,7.63,0.94,9.45,9.53,2.8,8.59,-0.48,4.63,3.15,4.03,5.7,6.49,6.93,2.47,-6.65,-3.87,-0.04,9.56,0.43,4.15,-1.52,-3.44,9.36,7.27,6.84,21.32,16.31,35.1,9.75,4.64,1.51,-0.92,0.53,0.46,4.21,3.26,3.45,3.23,6.54,2.55,4.76,-2.94,5.76,9.93,8.14,0,11.72,7.31,0.0118,6.779663
200906,-8.06,2.6,-1.33,1.63,-0.07,-2.36,-4.51,-1.49,0.69,-3.5,3.61,4.56,3.33,-6.73,0.17,-7.78,-3.23,-0.16,3.41,1.28,-2.44,1.45,5.26,-3.66,-2.81,-3.48,-16.49,-5.16,-12.06,-4.45,4.64,1.53,14.26,1.91,6.22,4.39,2.82,5.26,4.12,2.69,0.29,-0.65,-0.04,-3.13,-3.33,-1.36,1.07,1.46,-7.55,0.0108,-0.3020451
200907,12.11,7.3,6.86,3.71,7.45,10.99,14.91,16.39,10.23,12.03,6.68,2.34,6.08,16.72,19.03,35.85,17.61,10.89,3.19,6.48,15.07,12.65,15.54,5.34,13.55,-6.48,2.05,17.37,15.69,5.01,4.39,5.52,1.11,6.32,12.85,5.49,9.05,6.56,15.94,11.79,10.95,9.05,7.24,2.3,8.52,9.44,9.71,7.12,11.75,0.0196,8.179244
200908,-0.17,0.19,6.1,-0.72,0.3,5.07,10.61,7.19,-0.82,3.16,2.89,5.29,1.56,1.79,7.01,1.71,6.22,6.29,3.51,5.89,1.64,2.26,2.18,11.06,12.68,1.24,-1.94,5.22,1.41,0.73,0.22,0.82,3.22,2.46,2.57,2.62,1.99,1.16,4.98,0.46,3.33,4.61,3.87,3.12,12.88,10.71,13.12,2.55,3.32,0.0241,3.151435
200909,-6.69,2.4,6,7.7,4.61,3.96,10.88,-2.19,6.39,12.76,3.51,2.22,2.37,6.54,6.64,1.39,1.73,-3.27,6.61,7.43,8.77,7.54,2.97,5.59,8.75,4.04,11.49,9.34,16.2,4.66,2.27,6.56,6.28,4.62,7.78,5.09,2.64,6.77,1.99,5.92,3.95,4.03,2.09,3.55,-0.23,-0.09,5.66,7.26,12.65,0.025,4.528819
200910,-12.33,0.84,-4.08,0.98,-0.31,1.59,-12.15,-1.13,0.78,-2.6,-2.89,-5.36,-3.39,-3.89,-4.2,-6.71,-4.76,-9.15,-12.18,-5.41,0.02,-5.82,-2.51,-4.28,-7.04,-10.5,-1.54,2.36,-0.04,2.58,-2.69,-3.42,-10.66,-3.59,-1.59,1.9,-6.68,-3.35,-0.57,-5.4,-5.14,-2.73,0.87,-2.87,-4.85,-4.23,-8.89,-3.6,-9.67,0.0195,-2.807887
200911,18.11,2,0.36,5.28,2.16,4.2,8.98,2.92,7.31,1.96,3.89,10,8.15,9.56,4.04,2.98,4.86,-4.15,7.28,4.1,6.08,6.04,10.1,9.38,5.52,12.14,23.83,12.15,10.71,3.08,4.54,6.67,3.7,5.22,3.51,5.53,5.76,3.8,9.16,0.51,11.16,4.51,4.62,7.77,4.62,5.24,9.47,2.03,9.12,0.0104,5.70858
200912,1.98,2.94,5.62,-0.7,3.25,3.81,-0.09,16.43,-1.9,4.59,7.14,3.7,1.86,2.43,1.94,11.13,6.99,6.24,14.99,5.24,3.78,5.15,6.04,3.57,5.43,-1.35,-11.66,-1.96,7.25,-0.85,5.87,6.26,7.15,5.67,5.19,5.39,8.21,6.01,4.09,5.55,4.41,5.03,1.35,2.65,-0.36,3,11.17,1.25,-2.48,0.0066,2.848637
201001,-6.64,0.6,-2.42,-3.7,-3.35,-2.32,2.21,3.55,0.86,-3.11,-3.9,-0.34,0.35,-4.04,-7.42,-8.48,-2.93,-0.17,-11.92,-6.21,-6.54,-4.64,0.51,0.81,-9.1,-1.51,-10.92,-16.25,-7.42,-4.8,-4.49,-6.7,-3.21,-3.4,-7.72,-7.82,-9.28,-5.44,-4.94,-8.64,-4.05,-2.55,-1.92,-0.99,0.47,0.8,-3.57,-7.74,3.61,0.0062,-3.718551
201002,-6.6,3.26,13.7,0.25,4.43,14.52,3.01,-3.01,3.69,6.07,2.36,2.18,-0.16,5.45,6.55,15.49,3.66,1.89,4.2,7.32,8.38,10.54,6.69,3.88,5.18,5.36,14.39,12.74,10.82,2.28,-0.41,2.85,1.49,1.98,7.14,3.4,5.23,6.82,2.15,7.9,7.25,5.89,4.32,4.56,1.83,3.53,7.19,3.85,1.07,0.0015,3.47535
201003,2.04,4.46,8.2,6.11,6.12,6.57,14.3,5.47,2.11,11.39,7.04,4.43,3.17,7.36,4.68,8.29,8.89,6.04,12.04,5.27,6.41,7.16,8.93,10.92,17.77,6.09,3.85,10.76,2.11,3.28,3.13,7.6,6.79,6.56,8.99,4.85,7.65,7.66,5.84,6.06,8.11,6,6.14,8.4,8.45,8.29,13.26,6.98,9.81,0.0042,6.368819
201004,-10.17,0.18,-1.73,-1.76,-2.51,-0.9,15.37,2.31,1.2,4.23,2.53,0.37,-3.19,3.09,8.61,11.51,11.23,9.82,-2.63,3.75,6.08,4.52,4.82,2.19,22.09,1.61,10.79,-3.78,-2.19,4.28,2.85,3.59,2.55,2.4,5.28,0.32,1.56,6.51,4.67,1.84,3.8,3.21,1.85,7.36,3.05,-1.64,5.58,-1.65,3.82,0.0129,2.003908
201005,-18.19,-3.86,-0.22,-3.88,-7.69,-5.69,-7.5,-10.35,-4.35,-5.67,-3.63,-8.47,-8.25,-9.99,-4.89,-9.88,-11.04,-10.65,-7.01,-7.38,-10.4,-10.19,-10.02,-9.57,-11.33,-6.34,-5.08,-5.82,-14.85,-10.06,-6.29,-5.81,-7.42,-6.83,-7.41,-8.08,-7.52,-7.06,-8.96,-8.49,-5.98,-4,-5.83,-4.88,-11.02,-5.93,-12.13,-8.4,-11.01,0.0129,-7.926682
201006,-8.54,-1.19,-0.72,-1.63,3.32,-4.06,-10.39,-7.86,-3.22,-9.31,-7.43,-3.45,-0.71,-7.79,-8.81,-14.55,-12.66,-13.5,-13.18,-5.97,-5.41,-7.09,-9.6,-5.65,-17.08,-6.91,13.41,-12.66,-9.51,-6.18,-0.69,-3.98,-12.51,-6.12,-5.15,-6.41,-7.47,-5.67,-2.62,-0.53,-7.66,-5.2,-10.56,-5.29,-7.67,-4.67,-12.82,-10.33,-7.63,0.0118,-5.080204
201007,18.72,2.87,6.64,8.37,10.74,2.18,9.63,5.54,4.21,8.34,-5.44,0.35,3.12,14.23,7.97,6.63,8.53,6.87,8.28,8.33,14.2,12.68,16.32,10.29,12.5,1.4,-8.92,16.97,14.31,7.5,6.8,9.58,7.68,6.54,6.09,8.94,7.78,1.26,7.68,7.61,10.85,3.16,4.65,7.05,5.97,5.87,13.99,9.96,8.97,0.0176,7.038396
201008,-9.23,0.99,-0.42,-0.01,0.03,-2.27,-1.14,-10.53,-3.96,-7.4,-4.53,-8.12,-0.05,-0.11,-2.31,-5.42,-5.26,-7.19,-8.74,-10.8,-7.87,-6.5,-10.48,-8.12,-9.61,-6.48,11.42,-2.05,-6.09,-3.35,0.38,-2.13,-19.67,-6.45,-9.43,-3.76,-8.5,-6,-6.43,-4.09,-4.66,-7.57,-4.18,0.26,-10.25,-4.56,-6.99,-8.15,-7.6,0.0145,-4.288652
201009,-5.73,2.35,4.11,4.95,9.74,10.77,15.1,14.05,3.96,17.54,12.47,11.77,8.21,9.97,9.78,13.28,10.52,9.65,12.1,12.98,16.1,13.51,14.06,10.09,19.27,3.92,4.63,14.24,13.59,9.11,3.65,7.95,18.6,11.5,13.71,11.27,13.55,15.38,9.74,5.96,9.87,9.89,13.59,7.27,6.36,8.9,12.63,8.6,10.81,0.0044,9.166859
201010,19.43,3.78,7.37,1.93,5.34,2.06,15.4,6.65,4.51,3.31,3.05,0.25,2.32,8.18,2.33,3.24,5.09,-1.91,4.64,3.37,4.39,4.54,9.72,6.08,1.28,0.55,-2.09,13.22,6.78,4.44,1.86,4.52,-7.28,3.65,4.97,8.7,3.76,6.03,3.04,5.98,5.32,4.94,1.33,6.15,0.34,2.08,-1.88,7.3,-0.37,0.0159,3.860637
201011,0.86,-2.6,0.97,2.01,-3.89,9.27,6.83,-1.77,-2.34,9.27,1.66,-0.23,-4.31,0.84,4.03,-1.22,3.83,2.64,2.98,4.8,6.71,3.22,6.74,-0.45,-0.3,-3.01,0.62,3.89,14.6,5.1,-1.32,-1.88,0.06,1.54,-1.46,-2.82,3.42,2.42,0.53,-0.77,2.42,0.22,4.95,4.13,0.03,-0.71,0.11,-1.01,-1.27,0.0046,0.5121486
201012,15.83,4.57,0.91,3.57,4.23,1.95,-1.24,8.44,5.74,1.08,9.23,9.44,4.26,7.49,7,4.26,10.35,14.48,13.32,10.91,10.45,5.67,8.3,4.11,16.75,2.92,6,16.62,14.7,9.27,3.21,6.57,11.59,6.56,4.21,6.98,5.36,9.56,4.59,5.74,3.19,6.84,3.5,-0.04,11.89,8.69,7.71,9.65,13.2,0.022,6.721339
201101,5.01,-1.92,1.86,-3.62,-3.29,-6.72,3.65,2.8,-0.99,-3.32,1.75,2.45,-1.61,1.6,1.84,-3.66,2.51,6.7,3.98,3.78,5.27,3.44,0.56,5.07,2.64,11.39,-10.99,-6.37,1.42,7.1,2.21,0.04,-0.33,1.74,4.47,2.35,6.48,2.73,2.98,3.71,-0.5,2.83,-1.28,-2.5,2.57,2.11,2.18,1.43,7.51,0.0058,1.919018
201102,-1.2,6.75,3.2,0.6,8.65,6.18,1.11,2.56,1.68,8.88,6.88,4.55,2.77,4.92,4.5,7.08,2.96,-0.2,3.98,5.85,4.07,2.54,-2.39,2.82,6.9,0.28,4.49,-0.03,0.05,7.96,2.45,7.48,11.05,5.21,1.59,1.53,3.97,5.76,3.17,4.2,1.41,2.96,1.38,3.82,1.52,4.47,8.67,2.93,3.91,0.0142,3.816834
201103,0.33,1.64,4.58,3.35,6.33,1.59,-0.98,-0.21,0.21,-4.4,3.53,0.53,2.63,2.01,6.49,4.49,3.68,1.43,0.75,5.98,4.27,1.16,1.53,2.15,18.09,1.63,0.41,0.1,8.77,1.9,0.91,1.6,2.24,1.66,-3.23,-0.28,-3.24,1.86,1.85,0.48,3.02,1.43,0.48,1.75,-1.78,-0.5,1.19,-2.36,-2.25,0.0237,0.3342544
201104,-4.16,5.7,5.2,3.9,5.39,4.44,6.38,-0.03,4.92,8,1.05,5.02,7.14,4.48,3.63,4.86,0.54,0.03,0.58,0.05,1.58,0.93,1.72,4.19,1.77,-1.05,6.15,-2.76,-2.79,1.75,3.98,3.35,1.4,1.49,1.35,3.19,4.56,4.19,1.94,0.65,2.95,4.15,5.19,1.19,-0.4,3.63,5.44,-0.87,2.41,0.0208,2.860191
201105,2.86,2.14,3.66,0.49,4.5,-0.79,-0.48,1.07,3.04,0.34,0.52,-0.16,2.58,-3.76,1.81,2.85,-2.2,-2.67,-5.35,-1.36,-5.96,-6.67,-3.29,-1.69,-6.3,-0.82,-5.6,-5.6,-6.06,-4.47,1.31,0.9,-0.83,-1.27,-2.18,-2.23,-0.84,-0.1,-0.63,5.82,-0.43,1.28,0.21,4.39,-2.65,-1.67,-3.33,-3.53,-3.49,0.0064,-1.495748
201106,1.51,-1.14,3.98,0.62,-5.6,-0.57,-1.74,-0.44,-2.55,4.5,-2.94,-3.31,-1.41,-0.22,0.21,-6.34,-1.8,-4.94,-1.89,4.04,-0.53,0.29,-1.46,0.35,-2.43,2.87,-5.01,-0.67,-7.14,-2.15,-0.34,-1.35,1.9,-2.42,-3.72,-0.87,-4.07,-1.4,0.57,-6.7,-0.46,-2.04,-1.41,1.4,-2.02,-1.02,-3.43,-4.58,-2.6,0.0103,-1.845294
201107,1.31,-0.37,-5.96,-2.97,2.86,-5.42,5.96,-3.15,-2.74,2.26,-8.87,-4.36,-3.03,-1.83,-5.56,-6.32,-7.42,-4.58,-6.22,-5.54,-4.74,-9.76,-9.59,-5.96,-6.09,-5.81,3.55,-0.75,0.67,0.48,-0.35,-4.87,-0.79,-4.05,4.47,1.27,-6,-8.24,-7.03,-4.43,-5.07,-4.58,-0.1,-0.23,-3.57,-5.36,-3.79,-2.77,-4.45,-0.0083,-2.255024
